,drug_variation_id,medlife_product_id,fc_id,distributor_id,distributor_name,bill_number,bill_date,transcription_completed_ts,packing_quantity,mrp,formatted_name,drug_name,purchase_margin_percent,purchase_price,loose_quantity,purchase_mrp_value,lookup_index,loose_quantity_ordered,analysis
6172,87744,PEPCICS01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193549,2021-01-15,2021-01-15,10,5.55,Pepcia D (strip of 10 capsules),Pepcia D,24.0055,3.964,10,55.5,7_87744_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6173,105651,STAMLTN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181382,2021-01-12,2021-01-13,30,1.841,Stamlo 2.5 mg (strip of 30 tablets),Stamlo,24.0,1.315,30,55.23,1_105651_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Equal
6174,105651,STAMLTN04A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181424,2021-01-12,2021-01-12,30,1.841,Stamlo 2.5 mg (strip of 30 tablets),Stamlo,24.0,1.315,30,55.23,6_105651_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Equal
6175,105651,STAMLTN04A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181394,2021-01-12,2021-01-12,30,1.841,Stamlo 2.5 mg (strip of 30 tablets),Stamlo,24.0,1.315,30,55.23,7_105651_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Equal
6176,117232,CETZITN01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194677,2021-01-15,2021-01-15,10,1.837,Cetzine 10 mg (strip of 10 tablets),Cetzine,24.0083,1.312,30,55.11,7_117232_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Equal
6177,43589,PREDFEN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217424,2021-01-15,2021-01-15,1,55.1,Pred Forte 10 ml drops,Pred Forte,17.2428,42.41,1,55.1,1_43589_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
6178,186982,LIVEABB01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181476,2021-01-12,2021-01-12,100,0.55,Liveasy Essentials Cotton Buds ear buds (pack of 100),Liveasy Essentials Cotton Buds,33.4903,0.3438,100,55.0,7_186982_MAHAVEER MEDI-SALES PVT. LTD.,100.0,Equal
6179,153256,KRACKCN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194820,2021-01-15,2021-01-15,1,55.0,Krack Heel Repair 15 gm cream,Krack Heel Repair,17.3949,42.7,1,55.0,1_153256_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Equal
6180,162452,SATISPN04A,1,125101,M Ratan Agencies, S 6666,2021-01-13,2021-01-13,1,55.0,Sat Isabgol 50 GM powder,Sat Isabgol,9.0891,47.62,1,55.0,1_162452_M Ratan Agencies,0.0,Not ordered
6181,146711,IBUGETS06A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181575,2021-01-12,2021-01-13,20,1.375,Ibugesic Plus 400 mg (strip of 20 tablets),Ibugesic Plus,24.0111,0.982,40,55.0,1_146711_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
6182,186982,LIVEABB01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194785,2021-01-15,2021-01-15,100,0.55,Liveasy Essentials Cotton Buds ear buds (pack of 100),Liveasy Essentials Cotton Buds,33.4903,0.3438,100,55.0,1_186982_MAHAVEER MEDI-SALES PVT. LTD.,100.0,Equal
6183,82303,MEFTASN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194905,2021-01-15,2021-01-15,1,55.0,Meftagesic DS 60 ml syrup,Meftagesic DS,23.9917,39.29,1,55.0,1_82303_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Equal
6184,153256,KRACKCN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181382,2021-01-12,2021-01-13,1,55.0,Krack Heel Repair 15 gm cream,Krack Heel Repair,17.3949,42.7,1,55.0,1_153256_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Equal
6185,147336,OTEKZEN01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181560,2021-01-12,2021-01-12,1,55.0,Otek Ac Neo 5 ml drops,Otek Ac Neo,23.9917,39.29,1,55.0,6_147336_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
6186,186982,LIVEABB01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193548,2021-01-15,2021-01-15,100,0.55,Liveasy Essentials Cotton Buds ear buds (pack of 100),Liveasy Essentials Cotton Buds,33.4903,0.3438,100,55.0,7_186982_MAHAVEER MEDI-SALES PVT. LTD.,100.0,Equal
6187,147336,OTEKZEN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181575,2021-01-12,2021-01-13,1,55.0,Otek Ac Neo 5 ml drops,Otek Ac Neo,23.9917,39.29,1,55.0,1_147336_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
6188,186982,LIVEABB01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181572,2021-01-12,2021-01-13,100,0.55,Liveasy Essentials Cotton Buds ear buds (pack of 100),Liveasy Essentials Cotton Buds,33.4903,0.3438,100,55.0,1_186982_MAHAVEER MEDI-SALES PVT. LTD.,100.0,Equal
6189,162452,SATISPN04A,7,125101,M Ratan Agencies, S 6664,2021-01-13,2021-01-13,1,55.0,Sat Isabgol 50 GM powder,Sat Isabgol,9.0891,47.62,1,55.0,7_162452_M Ratan Agencies,0.0,Not ordered
6190,16375,LORMETN02A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217431,2021-01-15,2021-01-15,10.0,5.015,Lormeg 10 mg (strip of 10 tablets),Lormeg,23.1888,3.922,10,54.9,6_16375_VARDHAMAN PHARMA Distributors Private Limited,10.0,Equal
6191,44018,SYNDOTN05A,7,856885,MEHUL AGENCIES, D30726,2021-01-12,2021-01-12,10,2.745,Syndopa CR 125 mg (strip of 10 tablets),Syndopa CR,23.9889,1.961,20,54.9,7_44018_MEHUL AGENCIES,20.0,Equal
6192,9497,ATPARTN04A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215409,2021-01-12,2021-01-12,14,1.9486,Atpark 50 mg (strip of 14 tablets),Atpark,17.2317,1.5,28,54.5608,6_9497_VARDHAMAN PHARMA Distributors Private Limited,28.0,Equal
6193,91326,DIGENTN09A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215331,2021-01-12,2021-01-12,15,1.21,Digene Mixed Fruit (box of 15 chewable tablets),Digene Mixed Fruit,23.2254,0.864,45,54.45,1_91326_VARDHAMAN PHARMA Distributors Private Limited,45.0,Equal
6194,90565,DIGENTN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215331,2021-01-12,2021-01-12,15,1.21,Digene Mint (strip of 15 chewable tablets),Digene Mint,23.2254,0.864,45,54.45,1_90565_VARDHAMAN PHARMA Distributors Private Limited,45.0,Equal
6195,91326,DIGENTN09A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194815,2021-01-15,2021-01-15,15,1.21,Digene Mixed Fruit (box of 15 chewable tablets),Digene Mixed Fruit,24.0251,0.864,45,54.45,1_91326_MAHAVEER MEDI-SALES PVT. LTD.,45.0,Equal
6196,173304,TERBICT11A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215386,2021-01-12,2021-01-12,1,54.45,Terbinaforce Plus Nf 15 GM cream,Terbinaforce Plus Nf,23.2056,38.89,1,54.45,1_173304_VARDHAMAN PHARMA Distributors Private Limited,1.0,Equal
6197,90565,DIGENTN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194879,2021-01-15,2021-01-15,15,1.21,Digene Mint (strip of 15 chewable tablets),Digene Mint,24.0251,0.864,45,54.45,1_90565_MAHAVEER MEDI-SALES PVT. LTD.,45.0,Equal
6198,173304,TERBICT11A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217458,2021-01-15,2021-01-15,1,54.45,Terbinaforce Plus Nf 15 GM cream,Terbinaforce Plus Nf,23.2056,38.89,1,54.45,1_173304_VARDHAMAN PHARMA Distributors Private Limited,1.0,Equal
6199,44362,MACSATS01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215386,2021-01-12,2021-01-12,10.0,5.445,Macsart H (strip of 10 tablets),Macsart H,23.1859,3.89,10,54.45,1_44362_VARDHAMAN PHARMA Distributors Private Limited,10.0,Equal
6200,172706,RANTATS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181576,2021-01-12,2021-01-13,10,5.44,Rantac OD 300 mg (strip of 10 tablets),Rantac OD,23.9944,3.886,10,54.4,1_172706_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6201,172706,RANTATS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194780,2021-01-15,2021-01-15,10,5.44,Rantac OD 300 mg (strip of 10 tablets),Rantac OD,23.9944,3.886,10,54.4,1_172706_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6202,97318,BENIDTS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194782,2021-01-15,2021-01-15,10,5.44,Benidin (strip of 10 tablets),Benidin,23.9944,3.886,10,54.4,1_97318_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Shortage
6203,166484,GELUSTS02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194765,2021-01-15,2021-01-15,15,1.2067,Gelusil Mps (strip of 15 tablets),Gelusil Mps,24.0504,0.86133,45,54.3015,1_166484_MAHAVEER MEDI-SALES PVT. LTD.,45.0,Equal
6204,65045,CALPODN01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193561,2021-01-15,2021-01-15,1,27.04,Calpol Paed 15 ml drops,Calpol Paed,24.0169,19.31,2,54.08,6_65045_MAHAVEER MEDI-SALES PVT. LTD.,2.0,Equal
6205,31016,ZOLEZON01A,1,856885,MEHUL AGENCIES, D31173,2021-01-15,2021-01-15,1,54.0,Zole Skin 15 gm (box of 1 ointment),Zole Skin,24.0028,38.57,1,54.0,1_31016_MEHUL AGENCIES,1.0,Equal
6206,92212,NIMBOTS02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194902,2021-01-15,2021-01-15,10,4.93,Nimbond P (strip of 10 tablets),Nimbond P,24.0028,3.857,10,54.0,1_92212_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6207,88987,QUTIPTN03A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193572,2021-01-15,2021-01-15,10,5.4,Qutipin 25 mg (strip of 10 tablets),Qutipin,24.0028,3.857,10,54.0,6_88987_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6208,88987,QUTIPTN03A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194684,2021-01-15,2021-01-15,10,5.4,Qutipin 25 mg (strip of 10 tablets),Qutipin,24.0028,3.857,10,54.0,7_88987_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6209,17773,DYTORTN07A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181395,2021-01-12,2021-01-12,15,3.5933,Dytor 5 mg (strip of 15 tablets),Dytor,24.0,2.56667,15,53.8995,7_17773_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
6210,4400,DOMSTTN01A,1,856885,MEHUL AGENCIES, D30745,2021-01-12,2021-01-12,10,2.635,Domstal 10 mg (strip of 10 tablets),Domstal,24.0113,1.914,20,53.6,1_4400_MEHUL AGENCIES,20.0,Equal
6211,4400,DOMSTTN01A,7,856885,MEHUL AGENCIES, D31186,2021-01-15,2021-01-15,10,2.635,Domstal 10 mg (strip of 10 tablets),Domstal,24.0113,1.914,20,53.6,7_4400_MEHUL AGENCIES,10.0,Excess
6212,69342,GLYCHTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181572,2021-01-12,2021-01-13,10.0,5.36,Glychek M Tab (strip of 10 tablets),Glychek M Tab,23.9915,3.829,10,53.6,1_69342_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
6213,148674,GLYCHTS05A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217445,2021-01-15,2021-01-15,10,5.36,Glychek M Plus (strip of 10 tablets),Glychek M Plus,23.1914,3.829,10,53.6,1_148674_VARDHAMAN PHARMA Distributors Private Limited,10.0,Equal
6214,158149,CLOPICS04A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193573,2021-01-15,2021-01-15,10,5.35,Clopilet A 75mg (strip of 10 capsules),Clopilet A,24.0085,3.821,10,53.5,6_158149_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6215,158149,CLOPICS04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181575,2021-01-12,2021-01-13,10,5.35,Clopilet A 75mg (strip of 10 capsules),Clopilet A,24.0085,3.821,10,53.5,1_158149_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Shortage
6216,13810,BENDESN01A,1,3072267,PADMAVATI ENTERPRISES,368,2021-01-12,2021-01-12,1,17.79,Bendex 10 ml syrup,Bendex,24.1372,12.05,3,53.37,1_13810_PADMAVATI ENTERPRISES,3.0,Equal
6217,32878,AMLOKTN11A,1,856885,MEHUL AGENCIES, D31156,2021-01-15,2021-01-15,10,1.327,Amlokind 5 mg (strip of 10 tablets),Amlokind,23.9885,0.948,40,53.08,1_32878_MEHUL AGENCIES,110.0,Shortage
6218,17857,TORGETN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217466,2021-01-15,2021-01-15,10.0,5.3,Torget 10 mg (strip of 10 tablets),Torget,23.1942,3.786,10,53.0,1_17857_VARDHAMAN PHARMA Distributors Private Limited,10.0,Equal
6219,5980,DOTHITN04A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215333,2021-01-12,2021-01-12,10,4.9,Dothip 25 mg (strip of 10 tablets),Dothip,23.1942,3.786,10,53.0,1_5980_VARDHAMAN PHARMA Distributors Private Limited,10.0,Equal
6220,83425,FLUCOTN18A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181476,2021-01-12,2021-01-12,4,13.2125,Flucos 150 mg (strip of 4 tablets),Flucos,24.0,9.4375,4,52.85,7_83425_MAHAVEER MEDI-SALES PVT. LTD.,4.0,Equal
6221,83425,FLUCOTN18A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193549,2021-01-15,2021-01-15,4,13.2125,Flucos 150 mg (strip of 4 tablets),Flucos,24.0,9.4375,4,52.85,7_83425_MAHAVEER MEDI-SALES PVT. LTD.,4.0,Equal
6222,49115,PARAMTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181410,2021-01-12,2021-01-13,10.0,2.635,Paramet (strip of 10 tablets),Paramet ,24.0058,1.882,20,52.7,1_49115_MAHAVEER MEDI-SALES PVT. LTD.,20.0,Equal
6223,49115,PARAMTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181302,2021-01-12,2021-01-13,10.0,2.635,Paramet (strip of 10 tablets),Paramet ,24.0058,1.882,20,52.7,1_49115_MAHAVEER MEDI-SALES PVT. LTD.,20.0,Equal
6224,49115,PARAMTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181272,2021-01-12,2021-01-13,10.0,2.635,Paramet (strip of 10 tablets),Paramet ,24.0058,1.882,20,52.7,1_49115_MAHAVEER MEDI-SALES PVT. LTD.,20.0,Equal
6225,87859,CONCOTN12A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194684,2021-01-15,2021-01-15,10,5.27,Concor Cor 1.25 mg (strip of 10 tablets),Concor Cor,24.0058,3.764,10,52.7,7_87859_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6226,44005,BRUFETN03A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217415,2021-01-15,2021-01-15,15.0,1.7553,Brufen 600 mg (strip of 15 tablets),Brufen,23.1883,1.254,30,52.659,1_44005_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
6227,68488,MEDROTN05A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193570,2021-01-15,2021-01-15,10.0,5.259,Medrol 4 mg (strip of 10 tablets),Medrol,24.0087,3.756,10,52.59,6_68488_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6228,104288,CILDITN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194782,2021-01-15,2021-01-15,10,5.25,Cildip 5Mg (strip of 10 tablets),Cildip 5Mg,24.0,3.75,10,52.5,1_104288_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6229,62978,EMESETN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181382,2021-01-12,2021-01-13,10,5.234,Emeset 4 mg (strip of 10 tablets),Emeset,24.0116,3.738,10,52.34,1_62978_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
6230,104955,ONDEMTN02A,1,856885,MEHUL AGENCIES, D30750,2021-01-12,2021-01-12,10,5.233,Ondem 4 mg (strip of 10 tablets),Ondem 4 mg,23.9971,3.738,10,52.33,1_104955_MEHUL AGENCIES,10.0,Equal
6231,42687,ONDEMTN04A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193549,2021-01-15,2021-01-15,10,5.233,Ondem Md 4 mg (strip of 10 tablets),Ondem Md,23.9971,3.738,10,52.33,7_42687_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6232,42687,ONDEMTN04A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194684,2021-01-15,2021-01-15,10,5.233,Ondem Md 4 mg (strip of 10 tablets),Ondem Md,23.9971,3.738,10,52.33,7_42687_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6233,147146,O2ZZZSB01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217464,2021-01-15,2021-01-15,1,52.0,O2 60 ml (box of 1 suspension),O2,23.2059,37.14,1,52.0,1_147146_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
6234,167721,JOHNSSN03A,1,325554,Bhagerathi Enterprises,JJGST2007101,2021-01-12,2021-01-13,1,52.0,Johnsons Baby 75 GM (packet of 1 soap),Johnsons Baby,10.7058,39.35,1,52.0,1_167721_Bhagerathi Enterprises,1.0,Equal
6235,100189,LONAZTN02A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215417,2021-01-12,2021-01-12,15,3.464,Lonazep 0.5 mg (strip of 15 tablets),Lonazep,23.2089,2.474,15,51.96,6_100189_VARDHAMAN PHARMA Distributors Private Limited,15.0,Equal
6236,100189,LONAZTN02A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193550,2021-01-15,2021-01-15,15,3.464,Lonazep 0.5 mg (strip of 15 tablets),Lonazep,24.0088,2.474,15,51.96,7_100189_MAHAVEER MEDI-SALES PVT. LTD.,15.0,Equal
6237,64531,CLONOTN11A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215384,2021-01-12,2021-01-12,15,3.46,Clonotril 0.5 mg (strip of 15 tablets),Clonotril,23.203,2.47133,15,51.9,6_64531_VARDHAMAN PHARMA Distributors Private Limited,15.0,Equal
6238,64531,CLONOTN11A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215425,2021-01-12,2021-01-12,15,3.46,Clonotril 0.5 mg (strip of 15 tablets),Clonotril,23.203,2.47133,15,51.9,6_64531_VARDHAMAN PHARMA Distributors Private Limited,15.0,Equal
6239,44486,HEXIGCN01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181426,2021-01-12,2021-01-12,1,51.8,Hexigel 15 gm (box of 1 gel),Hexigel,24.0,37.0,1,51.8,6_44486_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Equal
6240,33664,AMCARTS02A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181424,2021-01-12,2021-01-12,14,1.85,Amcard 5 mg (strip of 14 tablets),Amcard,24.0,1.32143,28,51.8,6_33664_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
6241,12280,BENDETN01A,1,3072267,PADMAVATI ENTERPRISES,368,2021-01-12,2021-01-12,1,8.59,Bendex 400 mg (strip of 1 tablet),Bendex,56.5821,3.33,6,51.54,1_12280_PADMAVATI ENTERPRISES,6.0,Equal
6242,93565,AZIWOSN02A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181431,2021-01-12,2021-01-12,1,50.49,Aziwok Liquid 200 15 ml (box of 1 suspension),Aziwok Liquid 200,24.0059,36.74,1,51.44,7_93565_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Equal
6243,46140,MYLAMCN01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181394,2021-01-12,2021-01-12,10.0,5.14,Mylamin (strip of 10 capsules),Mylamin ,24.0089,3.671,10,51.4,7_46140_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6244,148162,DERIPTS13A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217355,2021-01-15,2021-01-15,30,0.5667,Deriphyllin (strip of 30 tablets),Deriphyllin,23.2181,0.40467,90,51.003,7_148162_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
6245,148162,DERIPTS13A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215288,2021-01-12,2021-01-12,30,0.5667,Deriphyllin (strip of 30 tablets),Deriphyllin,23.2181,0.40467,90,51.003,7_148162_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
6246,165852,PROXYCN06A,1,856885,MEHUL AGENCIES, D31165,2021-01-15,2021-01-15,8,6.375,Proxyvon Plus (strip of 8 capsules),Proxyvon Plus,23.997,4.55375,8,51.0,1_165852_MEHUL AGENCIES,8.0,Equal
6247,25224,IVEPRTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194798,2021-01-15,2021-01-15,10.0,5.1,Ivepred 4 mg (strip of 10 tablets),Ivepred,24.0179,3.642,10,51.0,1_25224_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6248,165852,PROXYCN06A,1,856885,MEHUL AGENCIES, D30750,2021-01-12,2021-01-12,8,6.375,Proxyvon Plus (strip of 8 capsules),Proxyvon Plus,23.997,4.55375,8,51.0,1_165852_MEHUL AGENCIES,8.0,Equal
6249,24754,NEXITTN04A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194687,2021-01-15,2021-01-15,10.0,5.096,Nexito 5 mg (strip of 10 tablets),Nexito,24.0,3.64,10,50.96,7_24754_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6250,24754,NEXITTN04A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193549,2021-01-15,2021-01-15,10.0,5.096,Nexito 5 mg (strip of 10 tablets),Nexito,24.0,3.64,10,50.96,7_24754_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6251,24754,NEXITTN04A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215271,2021-01-12,2021-01-12,10.0,5.096,Nexito 5 mg (strip of 10 tablets),Nexito,23.2,3.64,10,50.96,7_24754_VARDHAMAN PHARMA Distributors Private Limited,10.0,Equal
6252,64178,FEBRETN07A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215262,2021-01-12,2021-01-12,10,5.09,Febrex Plus 500 mg (strip of 10 tablets),Febrex Plus,23.2151,3.635,10,50.9,7_64178_VARDHAMAN PHARMA Distributors Private Limited,10.0,Equal
6253,58633,MEXATTN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181417,2021-01-12,2021-01-13,4.0,12.7125,Mexate 10 mg (strip of 4 tablets),Mexate,24.0056,9.685,4,50.85,1_58633_MAHAVEER MEDI-SALES PVT. LTD.,4.0,Equal
6254,58633,MEXATTN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181287,2021-01-12,2021-01-13,4.0,12.7125,Mexate 10 mg (strip of 4 tablets),Mexate,24.0056,9.685,4,50.85,1_58633_MAHAVEER MEDI-SALES PVT. LTD.,4.0,Equal
6255,58633,MEXATTN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181307,2021-01-12,2021-01-13,4.0,12.7125,Mexate 10 mg (strip of 4 tablets),Mexate,24.0056,9.685,4,50.85,1_58633_MAHAVEER MEDI-SALES PVT. LTD.,4.0,Equal
6256,188009,,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181576,2021-01-12,2021-01-13,15,3.3733,Alprax 0.5 MG (strip of 15 tablets),Alprax,24.006,2.40933,15,50.5995,1_188009_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
6257,53315,TOLYDTS01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181396,2021-01-12,2021-01-12,10,5.058,Tolydol (strip of 10 tablets),Tolydol ,23.997,3.613,10,50.58,7_53315_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6258,172438,TRAMACN09A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181431,2021-01-12,2021-01-12,10,4.95,Tramazac 50 mg (strip of 10 capsules),Tramazac,24.0,3.6,10,50.4,7_172438_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6259,172438,TRAMACN09A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194780,2021-01-15,2021-01-15,10,4.95,Tramazac 50 mg (strip of 10 capsules),Tramazac,24.0,3.6,10,50.4,1_172438_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6260,172438,TRAMACN09A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193549,2021-01-15,2021-01-15,10,4.95,Tramazac 50 mg (strip of 10 capsules),Tramazac,24.0,3.6,10,50.4,7_172438_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
6261,43354,OBIMETN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194884,2021-01-15,2021-01-15,15,1.6687,Obimet 500 mg (strip of 15 tablets),Obimet,23.9939,1.192,30,50.061,1_43354_MAHAVEER MEDI-SALES PVT. LTD.,120.0,Shortage
6262,163482,COMBIGT02A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217443,2021-01-15,2021-01-15,1,54.99,Combiflam Icy Hot Fast Pain Relief 15 gm (packet of 1 gel),Combiflam Icy Hot Fast Pain Relief,23.2092,35.71,1,50.0,6_163482_VARDHAMAN PHARMA Distributors Private Limited,1.0,Equal
6263,163482,COMBIGT02A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215416,2021-01-12,2021-01-12,1,54.99,Combiflam Icy Hot Fast Pain Relief 15 gm (packet of 1 gel),Combiflam Icy Hot Fast Pain Relief,23.2092,35.71,1,50.0,6_163482_VARDHAMAN PHARMA Distributors Private Limited,1.0,Equal
