drug_variation_id,medlife_product_id,fc_id,distributor_id,distributor_name,bill_number,bill_date,transcription_completed_ts,packing_quantity,mrp,formatted_name,drug_name,purchase_margin_percent,purchase_price,loose_quantity,purchase_mrp_value
148300,TERBECN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181382,2021-01-12,2021-01-13,1,58.0000,Terbest 15 gm cream,Terbest,23.9974,41.43000,1,58.0000
148356,PANTATS54A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217458,2021-01-15,2021-01-15,15,3.8647,Pantakind 40 mg (strip of 15 tablets),Pantakind,23.1947,2.76067,15,57.9705
44000,BRUFETN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215331,2021-01-12,2021-01-12,15.0,0.7727,Brufen 400 mg (strip of 15 tablets),Brufen,23.1867,0.55200,75,57.9525
88770,NOSIKDN02A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181476,2021-01-12,2021-01-12,1,57.9100,Nosikind 0.1% 10 ml (box of 1 nasal drops),Nosikind 0.1%,24.0079,41.36000,1,57.9100
43723,BETNEDN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217445,2021-01-15,2021-01-15,1,19.3000,Betnesol 15 ml drops,Betnesol,23.1761,13.79000,3,57.9000
75923,XYLOFNN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215375,2021-01-12,2021-01-12,1.0,57.8300,Xyloflo Nasal Drops drops,Xyloflo Nasal Drops,23.1947,41.31000,1,57.8300
46619,SUMINTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181435,2021-01-12,2021-01-13,1,57.5400,Suminat 50 mg (strip of 1 tablet),Suminat,24.0000,41.10000,1,57.5400
170403,CLOFITN04A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181431,2021-01-12,2021-01-12,10,5.7500,Clofirst As 75 MG (strip of 10 tablets),Clofirst As,24.0026,4.10700,10,57.5000
92479,VIZYLCN02A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194687,2021-01-15,2021-01-15,15,3.8233,Vizylac (strip of 15 capsules),Vizylac,24.0080,2.73067,15,57.3495
92479,VIZYLCN02A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193570,2021-01-15,2021-01-15,15,3.8233,Vizylac (strip of 15 capsules),Vizylac,24.0080,2.73067,15,57.3495
497,NAPROTN07A,6,856885,MEHUL AGENCIES, D30753,2021-01-12,2021-01-12,10.0,6.2950,Naprosyn Sr 750 mg (strip of 10 tablets),Naprosyn Sr,23.9867,4.09000,10,57.2500
92132,ELECTPN07A,7,856885,MEHUL AGENCIES, D31186,2021-01-15,2021-01-15,1,19.0800,Electrobion Orange 21 gm (box of 1 sachet),Electrobion Orange,23.9851,14.54000,3,57.2400
91668,ROSYSTN01A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215417,2021-01-12,2021-01-12,10,5.7000,Rosys 10 mg (strip of 10 tablets),Rosys,23.2081,4.07100,10,57.0000
98852,STORVCS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194824,2021-01-15,2021-01-15,10,5.7000,Storva Trio 10 mg (strip of 10 capsules),Storva Trio,24.0080,4.07100,10,57.0000
88015,DERMOCN14A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181416,2021-01-12,2021-01-13,1,57.0000,Dermotriad Plus 10 gm cream,Dermotriad Plus,24.0080,40.71000,1,57.0000
88015,DERMOCN14A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181307,2021-01-12,2021-01-13,1,57.0000,Dermotriad Plus 10 gm cream,Dermotriad Plus,24.0080,40.71000,1,57.0000
88015,DERMOCN14A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181280,2021-01-12,2021-01-13,1,57.0000,Dermotriad Plus 10 gm cream,Dermotriad Plus,24.0080,40.71000,1,57.0000
65620,NEBIZTN01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194690,2021-01-15,2021-01-15,10.0,5.6900,Nebi 2.5 mg (strip of 10 tablets),Nebi,24.0053,4.06400,10,56.9000
26494,PREDMTN04A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215378,2021-01-12,2021-01-12,10,5.6890,Predmet 8 mg (strip of 10 tablets),Predmet,23.1919,4.06400,10,56.8900
26476,ZEMPRTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194798,2021-01-15,2021-01-15,10.0,5.6890,Zempred 8 mg (strip of 10 tablets),Zempred,24.0107,4.06300,10,56.8900
26494,PREDMTN04A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215271,2021-01-12,2021-01-12,10,5.6890,Predmet 8 mg (strip of 10 tablets),Predmet,23.1919,4.06400,10,56.8900
59512,DIAMOTN03A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215288,2021-01-12,2021-01-12,15.0,3.7547,Diamox 250 mg (strip of 15 tablets),Diamox,23.2009,2.86067,15,56.3205
29332,DULCOTN01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181407,2021-01-12,2021-01-12,10,1.1190,Dulcoflex 5 mg (strip of 10 tablets),Dulcoflex,20.2238,0.83900,50,55.9500
88568,NOBLODN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215386,2021-01-12,2021-01-12,1,55.8800,Noblok 15 ml drops,Noblok,23.2082,39.91000,1,55.8800
76043,ATENZTN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194884,2021-01-15,2021-01-15,14,1.9929,Aten 25 mg (strip of 14 tablets),Aten,23.9946,1.42357,28,55.8012
51745,SINARTN01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194690,2021-01-15,2021-01-15,10,5.5730,Sinarest (strip of 10 tablets),Sinarest,23.9945,3.98100,10,55.7300
60976,ACENATS04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194798,2021-01-15,2021-01-15,10.0,5.5500,Acenac P 100 mg (strip of 10 tablets),Acenac P,24.0055,3.96400,10,55.5000
60976,ACENATS04A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194687,2021-01-15,2021-01-15,10.0,5.5500,Acenac P 100 mg (strip of 10 tablets),Acenac P,24.0055,3.96400,10,55.5000
87744,PEPCICS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194902,2021-01-15,2021-01-15,10,5.5500,Pepcia D (strip of 10 capsules),Pepcia D,24.0055,3.96400,10,55.5000
87744,PEPCICS01A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215220,2021-01-12,2021-01-12,10,5.5500,Pepcia D (strip of 10 capsules),Pepcia D,23.2055,3.96400,10,55.5000
87744,PEPCICS01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193549,2021-01-15,2021-01-15,10,5.5500,Pepcia D (strip of 10 capsules),Pepcia D,24.0055,3.96400,10,55.5000
105651,STAMLTN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181382,2021-01-12,2021-01-13,30,1.8410,Stamlo 2.5 mg (strip of 30 tablets),Stamlo,24.0000,1.31500,30,55.2300
105651,STAMLTN04A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181424,2021-01-12,2021-01-12,30,1.8410,Stamlo 2.5 mg (strip of 30 tablets),Stamlo,24.0000,1.31500,30,55.2300
105651,STAMLTN04A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181394,2021-01-12,2021-01-12,30,1.8410,Stamlo 2.5 mg (strip of 30 tablets),Stamlo,24.0000,1.31500,30,55.2300
117232,CETZITN01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194677,2021-01-15,2021-01-15,10,1.8370,Cetzine 10 mg (strip of 10 tablets),Cetzine,24.0083,1.31200,30,55.1100
43589,PREDFEN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217424,2021-01-15,2021-01-15,1,55.1000,Pred Forte 10 ml drops,Pred Forte,17.2428,42.41000,1,55.1000
186982,LIVEABB01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181476,2021-01-12,2021-01-12,100,0.5500,Liveasy Essentials Cotton Buds ear buds (pack of 100),Liveasy Essentials Cotton Buds,33.4903,0.34380,100,55.0000
153256,KRACKCN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194820,2021-01-15,2021-01-15,1,55.0000,Krack Heel Repair 15 gm cream,Krack Heel Repair,17.3949,42.70000,1,55.0000
162452,SATISPN04A,1,125101,M Ratan Agencies, S 6666,2021-01-13,2021-01-13,1,55.0000,Sat Isabgol 50 GM powder,Sat Isabgol,9.0891,47.62000,1,55.0000
146711,IBUGETS06A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181575,2021-01-12,2021-01-13,20,1.3750,Ibugesic Plus 400 mg (strip of 20 tablets),Ibugesic Plus,24.0111,0.98200,40,55.0000
186982,LIVEABB01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194785,2021-01-15,2021-01-15,100,0.5500,Liveasy Essentials Cotton Buds ear buds (pack of 100),Liveasy Essentials Cotton Buds,33.4903,0.34380,100,55.0000
82303,MEFTASN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194905,2021-01-15,2021-01-15,1,55.0000,Meftagesic DS 60 ml syrup,Meftagesic DS,23.9917,39.29000,1,55.0000
153256,KRACKCN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181382,2021-01-12,2021-01-13,1,55.0000,Krack Heel Repair 15 gm cream,Krack Heel Repair,17.3949,42.70000,1,55.0000
147336,OTEKZEN01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181560,2021-01-12,2021-01-12,1,55.0000,Otek Ac Neo 5 ml drops,Otek Ac Neo,23.9917,39.29000,1,55.0000
186982,LIVEABB01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193548,2021-01-15,2021-01-15,100,0.5500,Liveasy Essentials Cotton Buds ear buds (pack of 100),Liveasy Essentials Cotton Buds,33.4903,0.34380,100,55.0000
147336,OTEKZEN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181575,2021-01-12,2021-01-13,1,55.0000,Otek Ac Neo 5 ml drops,Otek Ac Neo,23.9917,39.29000,1,55.0000
186982,LIVEABB01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181572,2021-01-12,2021-01-13,100,0.5500,Liveasy Essentials Cotton Buds ear buds (pack of 100),Liveasy Essentials Cotton Buds,33.4903,0.34380,100,55.0000
162452,SATISPN04A,7,125101,M Ratan Agencies, S 6664,2021-01-13,2021-01-13,1,55.0000,Sat Isabgol 50 GM powder,Sat Isabgol,9.0891,47.62000,1,55.0000
16375,LORMETN02A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217431,2021-01-15,2021-01-15,10.0,5.0150,Lormeg 10 mg (strip of 10 tablets),Lormeg,23.1888,3.92200,10,54.9000
44018,SYNDOTN05A,7,856885,MEHUL AGENCIES, D30726,2021-01-12,2021-01-12,10,2.7450,Syndopa CR 125 mg (strip of 10 tablets),Syndopa CR,23.9889,1.96100,20,54.9000
9497,ATPARTN04A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215409,2021-01-12,2021-01-12,14,1.9486,Atpark 50 mg (strip of 14 tablets),Atpark,17.2317,1.50000,28,54.5608
91326,DIGENTN09A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215331,2021-01-12,2021-01-12,15,1.2100,Digene Mixed Fruit (box of 15 chewable tablets),Digene Mixed Fruit,23.2254,0.86400,45,54.4500
90565,DIGENTN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215331,2021-01-12,2021-01-12,15,1.2100,Digene Mint (strip of 15 chewable tablets),Digene Mint,23.2254,0.86400,45,54.4500
91326,DIGENTN09A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194815,2021-01-15,2021-01-15,15,1.2100,Digene Mixed Fruit (box of 15 chewable tablets),Digene Mixed Fruit,24.0251,0.86400,45,54.4500
173304,TERBICT11A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215386,2021-01-12,2021-01-12,1,54.4500,Terbinaforce Plus Nf 15 GM cream,Terbinaforce Plus Nf,23.2056,38.89000,1,54.4500
90565,DIGENTN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194879,2021-01-15,2021-01-15,15,1.2100,Digene Mint (strip of 15 chewable tablets),Digene Mint,24.0251,0.86400,45,54.4500
173304,TERBICT11A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217458,2021-01-15,2021-01-15,1,54.4500,Terbinaforce Plus Nf 15 GM cream,Terbinaforce Plus Nf,23.2056,38.89000,1,54.4500
44362,MACSATS01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215386,2021-01-12,2021-01-12,10.0,5.4450,Macsart H (strip of 10 tablets),Macsart H,23.1859,3.89000,10,54.4500
172706,RANTATS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181576,2021-01-12,2021-01-13,10,5.4400,Rantac OD 300 mg (strip of 10 tablets),Rantac OD,23.9944,3.88600,10,54.4000
172706,RANTATS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194780,2021-01-15,2021-01-15,10,5.4400,Rantac OD 300 mg (strip of 10 tablets),Rantac OD,23.9944,3.88600,10,54.4000
97318,BENIDTS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194782,2021-01-15,2021-01-15,10,5.4400,Benidin (strip of 10 tablets),Benidin,23.9944,3.88600,10,54.4000
166484,GELUSTS02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194765,2021-01-15,2021-01-15,15,1.2067,Gelusil Mps (strip of 15 tablets),Gelusil Mps,24.0504,0.86133,45,54.3015
65045,CALPODN01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193561,2021-01-15,2021-01-15,1,27.0400,Calpol Paed 15 ml drops,Calpol Paed,24.0169,19.31000,2,54.0800
31016,ZOLEZON01A,1,856885,MEHUL AGENCIES, D31173,2021-01-15,2021-01-15,1,54.0000,Zole Skin 15 gm (box of 1 ointment),Zole Skin,24.0028,38.57000,1,54.0000
92212,NIMBOTS02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194902,2021-01-15,2021-01-15,10,4.9300,Nimbond P (strip of 10 tablets),Nimbond P,24.0028,3.85700,10,54.0000
88987,QUTIPTN03A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193572,2021-01-15,2021-01-15,10,5.4000,Qutipin 25 mg (strip of 10 tablets),Qutipin,24.0028,3.85700,10,54.0000
88987,QUTIPTN03A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194684,2021-01-15,2021-01-15,10,5.4000,Qutipin 25 mg (strip of 10 tablets),Qutipin,24.0028,3.85700,10,54.0000
17773,DYTORTN07A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181395,2021-01-12,2021-01-12,15,3.5933,Dytor 5 mg (strip of 15 tablets),Dytor,24.0000,2.56667,15,53.8995
4400,DOMSTTN01A,1,856885,MEHUL AGENCIES, D30745,2021-01-12,2021-01-12,10,2.6350,Domstal 10 mg (strip of 10 tablets),Domstal,24.0113,1.91400,20,53.6000
4400,DOMSTTN01A,7,856885,MEHUL AGENCIES, D31186,2021-01-15,2021-01-15,10,2.6350,Domstal 10 mg (strip of 10 tablets),Domstal,24.0113,1.91400,20,53.6000
69342,GLYCHTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181572,2021-01-12,2021-01-13,10.0,5.3600,Glychek M Tab (strip of 10 tablets),Glychek M Tab,23.9915,3.82900,10,53.6000
148674,GLYCHTS05A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217445,2021-01-15,2021-01-15,10,5.3600,Glychek M Plus (strip of 10 tablets),Glychek M Plus,23.1914,3.82900,10,53.6000
158149,CLOPICS04A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193573,2021-01-15,2021-01-15,10,5.3500,Clopilet A 75mg (strip of 10 capsules),Clopilet A,24.0085,3.82100,10,53.5000
158149,CLOPICS04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181575,2021-01-12,2021-01-13,10,5.3500,Clopilet A 75mg (strip of 10 capsules),Clopilet A,24.0085,3.82100,10,53.5000
13810,BENDESN01A,1,3072267,PADMAVATI ENTERPRISES,368,2021-01-12,2021-01-12,1,17.7900,Bendex 10 ml syrup,Bendex,24.1372,12.05000,3,53.3700
32878,AMLOKTN11A,1,856885,MEHUL AGENCIES, D31156,2021-01-15,2021-01-15,10,1.3270,Amlokind 5 mg (strip of 10 tablets),Amlokind,23.9885,0.94800,40,53.0800
17857,TORGETN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217466,2021-01-15,2021-01-15,10.0,5.3000,Torget 10 mg (strip of 10 tablets),Torget,23.1942,3.78600,10,53.0000
5980,DOTHITN04A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215333,2021-01-12,2021-01-12,10,4.9000,Dothip 25 mg (strip of 10 tablets),Dothip,23.1942,3.78600,10,53.0000
83425,FLUCOTN18A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181476,2021-01-12,2021-01-12,4,13.2125,Flucos 150 mg (strip of 4 tablets),Flucos,24.0000,9.43750,4,52.8500
83425,FLUCOTN18A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193549,2021-01-15,2021-01-15,4,13.2125,Flucos 150 mg (strip of 4 tablets),Flucos,24.0000,9.43750,4,52.8500
49115,PARAMTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181410,2021-01-12,2021-01-13,10.0,2.6350,Paramet (strip of 10 tablets),Paramet ,24.0058,1.88200,20,52.7000
49115,PARAMTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181302,2021-01-12,2021-01-13,10.0,2.6350,Paramet (strip of 10 tablets),Paramet ,24.0058,1.88200,20,52.7000
49115,PARAMTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181272,2021-01-12,2021-01-13,10.0,2.6350,Paramet (strip of 10 tablets),Paramet ,24.0058,1.88200,20,52.7000
87859,CONCOTN12A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194684,2021-01-15,2021-01-15,10,5.2700,Concor Cor 1.25 mg (strip of 10 tablets),Concor Cor,24.0058,3.76400,10,52.7000
44005,BRUFETN03A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217415,2021-01-15,2021-01-15,15.0,1.7553,Brufen 600 mg (strip of 15 tablets),Brufen,23.1883,1.25400,30,52.6590
68488,MEDROTN05A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193570,2021-01-15,2021-01-15,10.0,5.2590,Medrol 4 mg (strip of 10 tablets),Medrol,24.0087,3.75600,10,52.5900
104288,CILDITN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194782,2021-01-15,2021-01-15,10,5.2500,Cildip 5Mg (strip of 10 tablets),Cildip 5Mg,24.0000,3.75000,10,52.5000
62978,EMESETN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181382,2021-01-12,2021-01-13,10,5.2340,Emeset 4 mg (strip of 10 tablets),Emeset,24.0116,3.73800,10,52.3400
104955,ONDEMTN02A,1,856885,MEHUL AGENCIES, D30750,2021-01-12,2021-01-12,10,5.2330,Ondem 4 mg (strip of 10 tablets),Ondem 4 mg,23.9971,3.73800,10,52.3300
42687,ONDEMTN04A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193549,2021-01-15,2021-01-15,10,5.2330,Ondem Md 4 mg (strip of 10 tablets),Ondem Md,23.9971,3.73800,10,52.3300
42687,ONDEMTN04A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194684,2021-01-15,2021-01-15,10,5.2330,Ondem Md 4 mg (strip of 10 tablets),Ondem Md,23.9971,3.73800,10,52.3300
147146,O2ZZZSB01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217464,2021-01-15,2021-01-15,1,52.0000,O2 60 ml (box of 1 suspension),O2,23.2059,37.14000,1,52.0000
167721,JOHNSSN03A,1,325554,Bhagerathi Enterprises,JJGST2007101,2021-01-12,2021-01-13,1,52.0000,Johnsons Baby 75 GM (packet of 1 soap),Johnsons Baby,10.7058,39.35000,1,52.0000
100189,LONAZTN02A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215417,2021-01-12,2021-01-12,15,3.4640,Lonazep 0.5 mg (strip of 15 tablets),Lonazep,23.2089,2.47400,15,51.9600
100189,LONAZTN02A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193550,2021-01-15,2021-01-15,15,3.4640,Lonazep 0.5 mg (strip of 15 tablets),Lonazep,24.0088,2.47400,15,51.9600
64531,CLONOTN11A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215384,2021-01-12,2021-01-12,15,3.4600,Clonotril 0.5 mg (strip of 15 tablets),Clonotril,23.2030,2.47133,15,51.9000
64531,CLONOTN11A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215425,2021-01-12,2021-01-12,15,3.4600,Clonotril 0.5 mg (strip of 15 tablets),Clonotril,23.2030,2.47133,15,51.9000
44486,HEXIGCN01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181426,2021-01-12,2021-01-12,1,51.8000,Hexigel 15 gm (box of 1 gel),Hexigel,24.0000,37.00000,1,51.8000
33664,AMCARTS02A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181424,2021-01-12,2021-01-12,14,1.8500,Amcard 5 mg (strip of 14 tablets),Amcard,24.0000,1.32143,28,51.8000
12280,BENDETN01A,1,3072267,PADMAVATI ENTERPRISES,368,2021-01-12,2021-01-12,1,8.5900,Bendex 400 mg (strip of 1 tablet),Bendex,56.5821,3.33000,6,51.5400
93565,AZIWOSN02A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181431,2021-01-12,2021-01-12,1,50.4900,Aziwok Liquid 200 15 ml (box of 1 suspension),Aziwok Liquid 200,24.0059,36.74000,1,51.4400
46140,MYLAMCN01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181394,2021-01-12,2021-01-12,10.0,5.1400,Mylamin (strip of 10 capsules),Mylamin ,24.0089,3.67100,10,51.4000
148162,DERIPTS13A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217355,2021-01-15,2021-01-15,30,0.5667,Deriphyllin (strip of 30 tablets),Deriphyllin,23.2181,0.40467,90,51.0030
148162,DERIPTS13A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215288,2021-01-12,2021-01-12,30,0.5667,Deriphyllin (strip of 30 tablets),Deriphyllin,23.2181,0.40467,90,51.0030
165852,PROXYCN06A,1,856885,MEHUL AGENCIES, D31165,2021-01-15,2021-01-15,8,6.3750,Proxyvon Plus (strip of 8 capsules),Proxyvon Plus,23.9970,4.55375,8,51.0000
25224,IVEPRTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194798,2021-01-15,2021-01-15,10.0,5.1000,Ivepred 4 mg (strip of 10 tablets),Ivepred,24.0179,3.64200,10,51.0000
165852,PROXYCN06A,1,856885,MEHUL AGENCIES, D30750,2021-01-12,2021-01-12,8,6.3750,Proxyvon Plus (strip of 8 capsules),Proxyvon Plus,23.9970,4.55375,8,51.0000
24754,NEXITTN04A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194687,2021-01-15,2021-01-15,10.0,5.0960,Nexito 5 mg (strip of 10 tablets),Nexito,24.0000,3.64000,10,50.9600
24754,NEXITTN04A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193549,2021-01-15,2021-01-15,10.0,5.0960,Nexito 5 mg (strip of 10 tablets),Nexito,24.0000,3.64000,10,50.9600
24754,NEXITTN04A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215271,2021-01-12,2021-01-12,10.0,5.0960,Nexito 5 mg (strip of 10 tablets),Nexito,23.2000,3.64000,10,50.9600
64178,FEBRETN07A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215262,2021-01-12,2021-01-12,10,5.0900,Febrex Plus 500 mg (strip of 10 tablets),Febrex Plus,23.2151,3.63500,10,50.9000
58633,MEXATTN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181417,2021-01-12,2021-01-13,4.0,12.7125,Mexate 10 mg (strip of 4 tablets),Mexate,24.0056,9.68500,4,50.8500
58633,MEXATTN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181287,2021-01-12,2021-01-13,4.0,12.7125,Mexate 10 mg (strip of 4 tablets),Mexate,24.0056,9.68500,4,50.8500
58633,MEXATTN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181307,2021-01-12,2021-01-13,4.0,12.7125,Mexate 10 mg (strip of 4 tablets),Mexate,24.0056,9.68500,4,50.8500
188009,,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181576,2021-01-12,2021-01-13,15,3.3733,Alprax 0.5 MG (strip of 15 tablets),Alprax,24.0060,2.40933,15,50.5995
53315,TOLYDTS01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181396,2021-01-12,2021-01-12,10,5.0580,Tolydol (strip of 10 tablets),Tolydol ,23.9970,3.61300,10,50.5800
172438,TRAMACN09A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181431,2021-01-12,2021-01-12,10,4.9500,Tramazac 50 mg (strip of 10 capsules),Tramazac,24.0000,3.60000,10,50.4000
172438,TRAMACN09A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194780,2021-01-15,2021-01-15,10,4.9500,Tramazac 50 mg (strip of 10 capsules),Tramazac,24.0000,3.60000,10,50.4000
172438,TRAMACN09A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193549,2021-01-15,2021-01-15,10,4.9500,Tramazac 50 mg (strip of 10 capsules),Tramazac,24.0000,3.60000,10,50.4000
43354,OBIMETN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194884,2021-01-15,2021-01-15,15,1.6687,Obimet 500 mg (strip of 15 tablets),Obimet,23.9939,1.19200,30,50.0610
163482,COMBIGT02A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217443,2021-01-15,2021-01-15,1,54.9900,Combiflam Icy Hot Fast Pain Relief 15 gm (packet of 1 gel),Combiflam Icy Hot Fast Pain Relief,23.2092,35.71000,1,50.0000
163482,COMBIGT02A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215416,2021-01-12,2021-01-12,1,54.9900,Combiflam Icy Hot Fast Pain Relief 15 gm (packet of 1 gel),Combiflam Icy Hot Fast Pain Relief,23.2092,35.71000,1,50.0000
